pl_name,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,st_rad,st_mass,st_lum,ESI,isHabitable
55 Cnc e,0.7365474,0.01544,1.875,7.99,0.94,0.91,-0.197,0.261561984,0
Kepler-1188 b,17.1369543,0.135,2.08,4.98,1.06,1.04,0.398,0.261552784,0
Kepler-84 e,27.434389,0.181,2.6,7.27,1.17,1.06,0.212,0.261457156,0
HR 858 c,5.97293,0.0674,1.939,4.42,1.31,1.15,0.371,0.261250564,0
Kepler-1808 b,23.3404007,0.1467,3.025,9.4,0.89,0.77,-0.062,0.261191173,0
Kepler-325 c,12.762172,0.105,2.54,6.99,1,0.92,-0.255,0.261189648,0
Kepler-1666 c,40.7157,0.2383,3.236,10.5,1.15,1.23,0.268,0.261162743,0
Kepler-131 b,16.092,0.1238,2.41,16.13,1.03,1.02,0.022,0.261106808,0
Kepler-53 d,9.751962,0.091,2.12,5.14,0.96,0.98,0.036,0.261090222,0
Kepler-363 d,11.932125,0.107,2.05,4.86,1.49,1.1,0.365,0.261030381,0
Kepler-321 c,13.093921,0.11,2.32,5.99,1.19,1.03,-0.008,0.260958352,0
Kepler-903 b,10.3507721,0.0907,2.01,4.7,0.97,0.98,0.365,0.260750339,0
HD 108236 d,14.175685,0.1074,2.539,6.98,0.88,0.87,-0.15,0.260747425,0
Kepler-313 c,32.273273,0.208,2.57,7.13,1.54,1.08,0.312,0.260720839,0
Kepler-933 b,14.20443009,0.1041,2.46,6.62,0.84,0.87,-0.211,0.260713827,0
TOI-544 b,1.548351,0.0251,2.03,4.78,0.66,0.85,-0.9,0.260694466,0
Kepler-134 b,5.317429,0.06,2,4.66,1.18,1.06,0.061,0.260672942,0
Kepler-689 b,22.36656079,0.1449,2.89,8.7,0.88,0.91,-0.153,0.260666521,0
Kepler-280 c,4.807091,0.056,2.01,4.7,0.89,0.96,-0.064,0.260650792,0
K2-119 b,7.727283,0.0698,2.53,6.94,0.71,0.76,-0.685,0.260595811,0
Kepler-292 d,7.055679,0.068,2.23,5.6,0.83,0.85,-0.337,0.260565205,0
Kepler-1941 b,31.33510017,0.2054,2.65,7.51,1.14,1.18,0.436,0.260436201,0
Kepler-484 b,10.04556931,0.0896,2.28,5.82,0.87,0.96,-0.135,0.260410195,0
K2-277 b,6.326763,0.0675,2.07,4.94,0.97,1.02,-0.052,0.260390281,0
Kepler-1212 b,12.94130146,0.1082,2.14,5.22,1.15,1.1,0.211,0.260330131,0
Kepler-157 c,13.5405,0.11,2.24,5.65,1.04,1.02,0.091,0.260280122,0
Kepler-336 d,20.678772,0.154,2.37,6.21,1.3,1.09,0.26,0.260181813,0
Kepler-1201 b,15.18725932,0.1183,2.29,5.86,1.24,1.15,0.044,0.260176632,0
Kepler-67 b,15.7259,0.1171,2.94,8.96,0.78,0.86,-0.376,0.259995348,0
Kepler-1745 b,3.01619005,0.0408,1.929,4.38,1.4,0.99,0.007,0.259932362,0
Kepler-1343 b,3.35183158,0.0449,1.93,4.38,0.93,0.95,0.195,0.259921122,0
HD 136352 c,27.59221,0.1721,2.916,11.24,1.06,0.87,0.016,0.259846987,0
Kepler-1170 b,9.98969327,0.088,2.41,6.39,0.76,0.8,-0.338,0.259843073,0
Kepler-18 b,3.504725,0.0447,2,6.9,1.11,0.97,-0.031,0.259755369,0
Kepler-1238 b,4.14787559,0.0541,1.93,4.38,1.48,1.3,0.584,0.25966152,0
Kepler-57 b,5.7293196,0.06,2.19,115,0.73,0.83,-0.342,0.25962085,0
Kepler-1250 b,2.60754383,0.0393,1.92,4.35,0.98,0.99,0.343,0.259609822,0
Kepler-625 b,7.75192492,0.0768,1.99,4.62,0.96,1.04,0.406,0.259604971,0
Kepler-597 b,13.02365861,0.1056,2.37,6.21,0.95,0.97,-0.033,0.259573187,0
TOI-1136 e,18.7992,,2.639,7.46,0.97,1.02,-0.021,0.25954342,0
HD 63433 b,7.10793,0.0719,2.15,5.27,0.91,0.99,-0.123,0.259535707,0
Kepler-200 b,8.594805,0.08,2.13,5.18,0.94,0.98,0.008,0.259496311,0
Kepler-405 c,29.726682,0.188,4.66,19.6,0.89,0.91,-0.331,0.259444984,0
Kepler-1322 c,6.45998001,0.0652,2.155,5.29,0.8,0.9,-0.101,0.259414798,0
Kepler-1999 b,8.7396758,0.0713,3.29,10.8,0.63,0.63,-0.773,0.259400053,0
Kepler-201 b,25.672083,0.175,2.46,6.62,1.23,1.18,0.348,0.259336772,0
Kepler-136 b,11.5789,0.106,2.05,19.8,1.35,1.2,0.467,0.259177814,0
Kepler-29 b,10.33974,0.0919,2.55,5,0.73,0.76,-0.297,0.259114354,0
Kepler-758 d,20.4966197,0.1447,2.12,5.14,1.42,1.16,0.563,0.25908379,0
Kepler-654 b,13.72465129,0.1116,2.07,4.94,1.11,1.04,0.462,0.259049723,0
Kepler-1286 b,11.25402929,0.0991,2.15,5.27,0.98,1,0.128,0.259038579,0
EPIC 249893012 b,3.5951,0.047,1.95,8.75,1.71,1.05,0.356,0.258896152,0
Kepler-1234 b,11.94014029,0.096,2.81,8.3,0.76,0.8,-0.454,0.25880078,0
HIP 41378 c,31.70648,,2.56,7.08,1.34,1.17,0.396,0.258797398,0
TOI-5803 b,5.38305,,3.273,10.7,0.76,0.87,-0.439,0.258762185,0
Kepler-1432 b,23.9109011,0.1696,2.22,5.56,1.13,1.09,0.449,0.258744177,0
Kepler-683 b,2.53918318,0.0355,1.97,4.54,0.95,0.96,-0.041,0.258735815,0
K2-53 b,12.20772,0.098,2.6,7.27,0.81,0.85,-0.579,0.258713985,0
Kepler-832 b,7.1396941,0.075,2.06,4.9,0.9,0.92,0.07,0.258709718,0
Kepler-1837 b,5.90608978,0.065,2.067,4.92,0.96,1.05,-0.068,0.258614498,0
K2-199 c,7.3744897,0.0662,2.85,12.4,0.68,0.71,-0.733,0.258614139,0
Kepler-837 b,16.56059504,0.1144,2.56,7.08,0.81,0.85,-0.271,0.258610062,0
HD 63935 c,21.4023,,2.9,11.1,0.96,0.93,-0.098,0.258574026,0
Kepler-872 b,2.57885507,0.0362,1.99,4.62,1.08,1.05,-0.146,0.258435944,0
Kepler-937 b,67.668827,0.3214,3.72,13.4,1.22,1.15,0.281,0.258429493,0
Kepler-336 c,9.600001,0.092,2.1,5.06,1.3,1.09,0.26,0.258399602,0
Kepler-578 b,1.6168837,0.0266,2,4.66,0.83,0.87,-0.337,0.258307694,0
Kepler-499 b,5.63252845,0.0598,2.17,5.35,0.83,0.87,-0.279,0.258306917,0
Kepler-1159 b,22.70816791,0.1603,2.37,6.21,1.28,1.19,0.298,0.25829835,0
Kepler-526 b,5.45849832,0.064,1.99,4.62,1.14,1.15,0.351,0.258259965,0
Kepler-1887 b,19.94750023,0.1421,2.925,8.88,0.86,0.96,-0.19,0.258165712,0
Kepler-996 b,3.77059058,0.0474,1.98,4.58,1.14,1.09,0.242,0.258161864,0
Kepler-183 b,5.687945,0.064,2.06,4.9,0.96,0.94,0.026,0.258088098,0
Kepler-1785 b,19.58550072,0.1379,2.704,7.77,1,0.91,0.003,0.257992373,0
Kepler-1655 b,11.8728787,0.1029,2.213,5.4,1.03,1.03,0.143,0.257964163,0
Kepler-1061 b,2.75798267,0.0384,1.98,4.58,1.07,1.09,0.088,0.257952897,0
Kepler-1312 b,5.44832529,0.0603,2.1,5.06,0.92,0.99,-0.099,0.257917977,0
Kepler-359 c,57.68802,0.307,4.3,2.9,1.09,1.14,-0.097,0.257856525,0
K2-284 b,4.795069,0.04771,2.78,8.15,0.61,0.63,-1.013,0.257792759,0
Kepler-183 c,11.637071,0.103,2.27,35.7,0.96,0.94,0.026,0.257707823,0
Kepler-767 b,161.5280101,0.5874,6.64,35.7,0.94,0.96,0.476,0.257707756,0
Kepler-335 c,67.844469,0.356,3.07,9.64,1.85,1.02,0.578,0.257611672,0
Kepler-1978 b,10.84969477,0.0914,2.67,7.61,0.78,0.87,-0.298,0.257541352,0
pi Men c,6.26791,0.069,2.06,3.63,1.19,1.1,0.16,0.25752689,0
K2-37 d,14.09189,0.1103,2.73,7.9,0.85,0.9,-0.469,0.257442695,0
Kepler-69 b,13.722341,0.094,2.24,5.65,0.93,0.81,-0.097,0.257250657,0
Kepler-253 c,10.281951,0.089,2.65,7.51,0.79,0.85,-0.387,0.257170541,0
Kepler-337 c,9.693201,0.093,2.05,4.86,1.76,1.05,0.481,0.256982497,0
Kepler-98 b,1.54168,0.0256,1.99,3.55,1.11,0.99,-0.133,0.256788844,0
HD 73583 b,6.398042,0.0604,2.79,10.2,0.65,0.73,-0.76,0.256736368,0
Kepler-194 c,17.308032,0.131,2.59,7.22,1.02,1.09,0.043,0.256704861,0
Kepler-142 b,2.024152,0.032,1.99,4.62,1.27,0.99,0.107,0.25660352,0
Kepler-1217 b,2.03232507,0.0326,1.99,4.62,1.08,1.06,0.085,0.256541813,0
Kepler-868 b,5.03251791,0.0575,2.05,4.86,0.89,0.93,0.068,0.256512575,0
Kepler-199 b,23.637604,0.158,3.11,9.85,0.97,0.96,-0.097,0.256500518,0
Kepler-175 c,34.035257,0.213,3.1,9.8,1.01,1.12,0.194,0.256497597,0
Kepler-829 b,6.88337562,0.0678,2.11,5.1,0.97,0.98,0.04,0.256485245,0
TOI-620 b,5.0988179,0.04825,3.76,13.6,0.55,0.58,-1.288,0.256482986,0
Kepler-292 e,11.97901,0.097,2.67,7.61,0.83,0.85,-0.337,0.256480218,0
Kepler-108 c,190.323494,0.721,8.18,50.9,2.19,1.25,0.707,0.256440073,0
Kepler-449 c,33.6727,0.1979,2.764,8.07,1.47,1.02,0.296,0.256404582,0
K2-412 b,5.9382,0.0586,2.116,5.13,0.98,0.89,-0.071,0.256304891,0
Kepler-1983 b,7.32851947,0.0689,2.33,6.04,0.87,0.81,-0.481,0.256158964,0
Kepler-1942 b,4.62604999,0.0516,2.117,5.13,0.8,0.85,-0.075,0.25614179,0
Kepler-1321 b,11.12830484,0.0781,4.92,21.5,0.53,0.54,-0.862,0.256130534,0
Kepler-1870 b,3.60694003,0.0453,2.101,5.07,0.84,0.96,-0.226,0.256017313,0
Kepler-247 d,20.477912,0.14,3.94,14.7,0.77,0.84,-0.422,0.256004568,0
K2-222 b,15.38857,0.1206,2.35,8.7,1.11,0.99,0.139,0.255935824,0
Kepler-23 d,15.274299,0.124,2.2,17.6,1.55,1.1,0.398,0.255895179,0
K2-180 b,8.8656511,0.0734,2.52,11.44182,0.72,0.72,-0.439,0.255548401,0
K2-22 b,0.381073,0.009,2.3,444.962,0.58,0.6,-1.074,0.255502182,0
Kepler-256 e,10.681572,0.096,2.35,6.12,1.3,0.97,-0.059,0.255407573,0
Kepler-355 c,25.762294,0.179,2.71,7.8,1.07,0.99,0.195,0.255285556,0
Kepler-794 b,11.13125132,0.1036,2.11,5.1,1.38,1.19,0.506,0.255217445,0
Kepler-803 b,50.28638192,0.2678,3.79,13.8,1.12,1.05,0.241,0.255194993,0
Kepler-1626 b,4.13962966,0.0537,2.02,4.74,1.85,1.51,0.611,0.255021835,0
Kepler-845 b,0.92785982,0.017,2.04,4.82,0.75,0.79,-0.605,0.255012239,0
Kepler-272 d,10.937304,0.091,2.25,5.69,0.93,0.86,0.066,0.25498725,0
TOI-431 d,12.46103,0.098,3.29,9.9,0.73,0.78,-0.565,0.254963216,0
Kepler-268 b,25.934138,0.18,2.55,7.04,1.27,1.13,0.318,0.254949648,0
Kepler-1790 b,31.58889961,0.197,3.145,10,1.37,1.02,0.383,0.254909226,0
Kepler-191 d,5.94504102,0.0599,2.28,5.82,0.8,0.84,-0.414,0.254837496,0
HR 858 d,11.23,0.1027,2.164,5.32,1.31,1.15,0.371,0.254826755,0
HD 110113 b,2.541,0.035,2.05,4.55,0.97,1,-0.032,0.254633655,0
Kepler-789 b,8.63847725,0.0951,2.12,5.14,1.02,1.01,0.496,0.254485487,0
Kepler-80 b,7.05246,0.0648,2.67,6.93,0.68,0.73,-0.77,0.254419399,0
Kepler-233 b,8.472382,0.077,2.43,6.48,0.76,0.85,-0.328,0.254392489,0
Kepler-198 b,17.790037,0.131,2.82,8.35,0.94,0.97,-0.109,0.254368466,0
Kepler-752 b,18.82747265,0.1353,2.81,8.3,0.83,0.87,-0.125,0.254221223,0
Kepler-573 b,22.18329658,0.1486,2.79,8.2,1.02,0.99,0.029,0.254206165,0
Kepler-960 b,3.12686223,0.0414,2.29,5.86,0.72,0.77,-0.629,0.254183604,0
TOI-1064 b,6.443868,0.06152,2.587,13.5,0.73,0.75,-0.623,0.254070238,0
Kepler-1249 b,24.3347127,0.167,2.38,6.26,1.28,1.19,0.428,0.25406503,0
Kepler-919 b,11.04603384,0.0981,2.25,5.69,1.21,1.15,0.167,0.253952067,0
Kepler-1137 b,23.9210791,0.1871,2.2,5.48,1.84,1.5,0.754,0.253848576,0
Kepler-1487 b,7.31946363,0.0898,2.13,5.18,1.63,1.38,0.557,0.25379672,0
Kepler-1073 b,8.67888593,0.0805,2.3,5.9,1,1,-0.01,0.253768919,0
Kepler-1842 b,14.02639961,0.116,2.354,6.14,1.13,1.06,-0.026,0.253728665,0
Kepler-875 b,27.5073799,0.1771,2.9,8.75,1.11,1.06,0.135,0.253619647,0
Kepler-955 b,14.53244172,0.1083,3.13,9.96,0.84,0.89,-0.409,0.253606216,0
Kepler-783 c,7.05395,0.0684,2.332,6.04,0.87,0.94,-0.231,0.253519281,0
Kepler-342 b,15.170318,0.128,2.25,5.69,1.47,1.26,0.453,0.253498526,0
Kepler-100 c,12.8159,0.109,2.2,7.05,1.49,1.08,0.411,0.253383713,0
Kepler-1768 b,15.13589954,0.1286,2.233,5.62,1.57,1.24,0.287,0.253166502,0
TOI-1260 b,3.127463,0.0367,2.41,8.56,0.67,0.68,-0.889,0.25313846,0
Kepler-156 b,4.973456,0.054,2.3,5.9,0.81,0.84,-0.44,0.253111046,0
Kepler-624 b,14.58649607,0.1172,2.31,5.95,1.18,1.1,0.291,0.253054886,0
Kepler-745 b,9.93143556,0.0915,2.16,5.31,1.04,1.04,0.376,0.253039185,0
HD 108236 e,19.590025,0.1367,3.083,9.71,0.88,0.87,-0.15,0.252955613,0
Kepler-1219 b,16.10467749,0.1418,2.12,5.14,1.94,1.25,0.926,0.252904987,0
Kepler-338 c,24.310856,0.172,2.34,6.08,1.74,1.2,0.586,0.252846119,0
Kepler-800 b,14.13176026,0.1106,2.85,8.5,0.82,0.85,-0.358,0.25280219,0
Kepler-96 b,16.2385,0.1235,2.67,8.46,1.02,1,-0.052,0.25275786,0
K2-8 c,5.06416,0.0532,2.41,6.39,0.74,0.78,-0.583,0.252729411,0
Kepler-716 b,10.37168453,0.0873,2.9,8.75,0.78,0.83,-0.504,0.252654922,0
Kepler-1103 b,19.79191978,0.1473,2.27,5.77,1.15,1.11,0.522,0.252523441,0
HR 858 b,3.58599,0.048,2.085,5,1.31,1.15,0.371,0.252267232,0
K2-212 b,9.795647,0.0785,2.65,7.51,0.68,0.62,-0.91,0.252173325,0
K2-275 b,3.2809626,0.0277,2.34,6.08,0.69,0.77,-0.593,0.252078471,0
Kepler-982 b,15.7738221,0.1291,2.25,5.69,1.29,1.16,0.511,0.252015685,0
Kepler-1643 b,5.342657,0.0531,2.32,5.99,0.86,0.85,-0.472,0.251893473,0
Kepler-1551 b,24.4973698,0.1772,2.66,7.56,1.22,1.14,0.244,0.251824615,0
Kepler-416 c,12.209,0.1021,2.45,6.57,1.07,1,0.028,0.251727356,0
Kepler-454 b,10.5737534,0.09528,2.37,5.4,1.07,1.03,0.053,0.251647346,0
Kepler-1526 b,3.908632,0.0418,2.43,6.48,0.69,0.73,-0.707,0.251549069,0
TOI-763 c,12.2737,0.1011,2.63,9.32,0.9,0.92,-0.154,0.251513127,0
Kepler-781 b,13.2140732,0.1019,2.89,8.7,0.78,0.81,-0.384,0.251456955,0
Kepler-84 b,8.726,0.0827,2.23,40,1.43,1,0.212,0.251398541,0
Kepler-112 b,8.408878,0.076,2.36,6.17,0.84,0.78,-0.086,0.251395967,0
Kepler-279 d,54.414,0.2901,3.1,37.5,1.07,1.1,0.519,0.251337188,0
Kepler-226 c,5.349555,0.058,2.27,45.2,0.8,0.91,-0.239,0.251291411,0
Kepler-127 c,29.393195,0.2,2.66,7.56,1.36,1.27,0.407,0.251257619,0
Kepler-256 c,3.38802,0.045,2.15,5.27,1.3,0.97,-0.059,0.251186635,0
Kepler-212 c,31.805174,0.207,2.74,7.95,1.46,1.17,0.383,0.251123544,0
Kepler-265 c,17.028937,0.127,2.63,7.41,1.1,0.98,0.005,0.251099461,0
Kepler-204 b,14.400974,0.117,2.53,6.94,1.24,1.03,0.03,0.251058107,0
Kepler-645 b,3.27582262,0.049,2.1,5.06,1.21,1.13,0.451,0.251024208,0
Kepler-1613 b,1.5184299,0.0264,2.08,4.98,1.12,1.08,0.638,0.250949128,0
Kepler-583 b,6.5100253,0.0689,2.28,5.82,0.91,0.94,-0.101,0.25090567,0
Kepler-50 c,9.37647,0.087,2.17,8.2,1.58,1.24,0.536,0.250898362,0
Kepler-1641 c,32.657212,0.2065,2.95,9.01,1.19,1.12,0.131,0.250831537,0
Kepler-193 b,11.38848,0.106,2.39,6.3,1.15,1.14,0.1,0.2507431,0
HD 7924 b,5.39792,0.06,2.4,6.3566,0.78,0.65,-0.406,0.250735096,0
Kepler-221 d,10.04156,0.087,2.73,7.9,0.82,0.82,-0.404,0.250695023,0
TOI-763 b,5.6057,0.06,2.28,9.79,0.9,0.92,-0.154,0.250669669,0
Kepler-814 b,6.1469851,0.0695,2.12,5.14,1.22,1.15,0.669,0.250647684,0
Kepler-1764 b,70.46829987,0.3512,4.555,18.8,1.13,1.16,0.415,0.250624798,0
Kepler-246 b,4.60182,0.052,2.34,6.08,0.83,0.79,-0.413,0.250585448,0
Kepler-82 b,26.44,0.1683,4.07,12.15,0.9,0.91,-0.185,0.250543886,0
TOI-2076 b,10.35509,0.0682,2.518,6.89,0.77,0.82,-0.423,0.250509472,0
Kepler-84 c,12.883,0.1072,2.36,20.2,1.43,1,0.212,0.250501462,0
K2-292 b,16.9841,0.13,2.63,24.5,1.09,1,0.093,0.25047262,0
Kepler-1321 c,2.22649109,0.0267,2.4,6.35,0.53,0.54,-0.862,0.250444617,0
Kepler-574 b,7.65880414,0.0723,2.39,6.3,0.91,0.95,-0.214,0.250353909,0
Kepler-1403 b,5.19492202,0.064,2.14,5.22,1.15,1.11,0.372,0.250313512,0
Kepler-899 b,19.17891293,0.1392,2.68,7.65,0.91,0.93,0.048,0.250134654,0
Kepler-861 b,3.94963138,0.0463,2.28,5.82,0.78,0.82,-0.427,0.249975596,0
Kepler-1364 b,13.32196237,0.1284,2.15,5.27,1.79,1.49,0.792,0.249928275,0
Kepler-171 c,11.463462,0.098,2.56,7.08,0.84,0.91,-0.079,0.24988306,0
Kepler-130 c,27.50868,0.178,2.9,8.75,1.17,1,0.155,0.249759031,0
Kepler-1677 b,22.064,0.1624,2.702,7.76,1.25,1.11,0.265,0.249758908,0
Kepler-245 b,7.49019,0.071,2.57,7.13,0.8,0.86,-0.396,0.249742706,0
Kepler-143 b,16.007583,0.127,2.41,6.39,1.36,1.06,0.294,0.249664352,0
Kepler-291 b,3.546511,0.047,2.16,5.31,1.02,0.9,0.071,0.249628732,0
HD 86226 c,3.98442,0.049,2.16,7.25,1.05,1.02,0.072,0.249537907,0
Kepler-1546 b,19.5974971,0.1366,3.13,9.96,0.93,0.95,-0.13,0.249447753,0
TOI-1062 b,4.11296,0.052,2.265,10.15,0.84,0.94,-0.274,0.249360559,0
Kepler-1187 b,18.87064068,0.1401,2.61,7.32,1.09,1.06,0.136,0.249336048,0
Kepler-870 b,21.3587621,0.1539,2.78,8.15,1.02,1.01,0.043,0.24924216,0
HD 109833 c,13.900148,,2.59,7.22,1,1.08,0.072,0.248901033,0
Kepler-1666 b,25.8476,0.1761,2.883,8.66,1.15,1.23,0.268,0.248868813,0
Kepler-1739 b,7.34370995,0.0697,2.431,6.48,0.76,0.86,-0.14,0.248774864,0
Kepler-210 c,7.972513,0.07,3.62,12.8,0.65,0.77,-0.799,0.248737633,0
Kepler-106 c,13.5708,0.1096,2.5,10.44,1.04,1,0.083,0.248653585,0
Kepler-116 c,13.07163,0.116,2.3,5.9,1.45,1.21,0.421,0.24851017,0
Kepler-838 b,15.74957994,0.1266,2.73,7.9,0.96,0.98,-0.099,0.248386962,0
Kepler-1920 b,30.2541008,0.2043,2.954,9.03,1.16,1.24,0.1,0.248359426,0
Kepler-170 c,16.665863,0.131,2.86,8.55,1.03,1.09,-0.055,0.248228715,0
Kepler-798 b,13.71933369,0.1174,2.39,6.3,1.29,1.19,0.222,0.248174879,0
Kepler-575 b,9.37891944,0.0788,2.39,6.3,0.95,0.97,-0.084,0.248166231,0
Kepler-243 b,5.715442,0.062,2.45,6.57,0.84,0.83,-0.373,0.248135368,0
Kepler-852 b,44.9309804,0.2654,2.54,6.99,1.16,1.19,0.827,0.247714462,0
Kepler-862 b,3.14866453,0.039,2.21,5.52,0.84,0.88,-0.103,0.247606763,0
Kepler-151 b,15.228958,0.116,3.06,9.59,0.83,0.87,-0.334,0.247574894,0
Kepler-582 b,18.49235668,0.1254,3.68,13.1,0.91,0.93,-0.414,0.247506385,0
Kepler-616 b,9.99761851,0.0927,2.43,6.48,0.97,0.98,-0.111,0.247489185,0
Kepler-30 c,60.323105,0.3,12.3,640,0.95,0.99,-0.237,0.247447393,0
TOI-1246 d,18.6559,0.131,3.51,5.3,0.86,0.87,-0.316,0.247365741,0
Kepler-510 b,19.55659418,0.134,2.47,6.66,1.41,0.91,0.332,0.247343259,0
Kepler-1987 d,5.64491415,0.0571,2.66,7.56,0.71,0.8,-0.616,0.247256369,0
Kepler-288 c,19.305772,0.14,2.85,8.5,1.09,1.03,0.056,0.247164456,0
Kepler-1299 b,19.9400874,0.1357,2.98,9.17,0.91,0.94,-0.106,0.247048739,0
Kepler-1016 b,1.95452434,0.0307,2.18,5.39,1,0.99,0.124,0.247028397,0
Kepler-1762 b,29.53910065,0.204,2.76,8.05,1.24,1.3,0.331,0.246885878,0
K2-138 d,5.40479,0.05893,2.39,7.92,0.86,0.94,-0.287,0.246783319,0
Kepler-48 c,9.67395,0.0845,2.71,14.61,0.89,0.88,-0.289,0.246658177,0
K2-138 c,3.56004,0.04461,2.299,6.31,0.86,0.94,-0.287,0.246435146,0
Kepler-129 b,15.79,0.13,2.4,20,1.65,1.18,0.464,0.246426618,0
HD 5278 b,14.339156,0.1202,2.45,7.8,1.19,1.13,0.28,0.246263099,0
Kepler-121 b,3.177422,0.039,2.34,6.08,0.7,0.86,-0.474,0.246152845,0
K2-138 f,12.75758,0.10447,2.904,1.63,0.86,0.94,-0.287,0.246147215,0
Kepler-1985 b,3.42064689,0.0426,2.27,5.77,0.97,0.88,-0.155,0.246105752,0
Kepler-1758 b,9.97721005,0.0919,2.571,7.13,1.62,1.04,0.485,0.245991659,0
Kepler-920 b,6.53192704,0.065,2.42,6.44,0.85,0.89,-0.183,0.24585502,0
Kepler-1770 b,16.84189987,0.1261,2.841,8.45,1.01,0.94,-0.209,0.245762762,0
K2-167 b,9.97748,0.091,2.3,6.5,1.49,1.01,0.436,0.245625668,0
Kepler-1812 b,7.16521978,0.0765,2.325,6.01,1.1,1.16,0.28,0.245393185,0
Kepler-1788 b,2.80012012,0.0343,2.379,6.25,0.7,0.69,-0.611,0.245213155,0
Kepler-1829 b,5.18671989,0.0559,2.479,6.71,0.78,0.87,-0.394,0.245175643,0
Kepler-1452 b,42.913751,0.2697,2.7,7.75,2.06,1.41,0.721,0.245114693,0
Kepler-981 b,4.46975774,0.0535,2.31,5.95,0.96,0.98,-0.081,0.244807397,0
Kepler-603 c,127.9075774,0.5001,6.5,34.5,1.01,1.01,0.392,0.244755719,0
Kepler-1765 b,10.41889954,0.0917,2.495,6.78,1.06,0.95,-0.136,0.244737584,0
K2-84 b,6.4215,0.0665,2.41,6.39,0.93,0.95,-0.423,0.244734523,0
Kepler-1949 b,2.20828009,0.0352,2.22,5.56,1.45,1.19,0.713,0.244733444,0
Kepler-885 b,18.11472949,0.1432,2.5,6.8,1.35,1.21,0.417,0.244706181,0
Kepler-217 b,5.374943,0.065,2.23,5.6,1.8,1.14,0.754,0.244673455,0
Kepler-1682 b,14.8334,0.1134,2.889,8.7,0.84,0.99,-0.196,0.244603572,0
Kepler-66 b,17.815815,0.1352,2.8,8.25,0.97,1.04,0.051,0.244560346,0
Kepler-411 b,3.005156,0.0375,2.401,25.6,0.82,0.87,-0.579,0.244476662,0
K2-174 b,19.562307,0.126,2.6,7.27,0.68,0.7,-0.773,0.244265856,0
Kepler-82 e,5.902206,0.063,2.47,6.66,0.95,0.96,-0.185,0.244206325,0
Kepler-1183 b,28.5057189,0.1793,2.82,8.35,0.99,1,0.255,0.244196945,0
Kepler-963 b,9.97683705,0.0849,2.66,7.56,0.87,0.91,-0.225,0.244163073,0
K2-38 c,10.56103,0.0959,2.49,7.4,1.14,1.05,0.037,0.244078824,0
Kepler-150 d,12.56093,0.104,2.79,8.2,0.94,0.94,-0.161,0.244065139,0
Kepler-171 b,4.166972,0.05,2.34,6.08,0.84,0.91,-0.079,0.243950627,0
Kepler-668 b,8.35390639,0.0768,2.7,7.75,0.82,0.87,-0.396,0.243903845,0
Kepler-1001 b,14.30511983,0.1129,3.15,10.1,0.88,0.9,-0.279,0.243829992,0
Kepler-275 b,10.300682,0.098,2.34,6.08,1.38,1.16,0.449,0.243809271,0
Kepler-1784 b,13.59049988,0.1072,2.799,8.24,0.97,0.89,-0.121,0.243807549,0
TOI-1246 c,5.904144,0.061,2.51,8.8,0.86,0.87,-0.316,0.243776955,0
Kepler-1182 b,11.17394617,0.0981,2.41,6.39,1.05,1.04,0.256,0.243747161,0
Kepler-811 b,23.58447697,0.1583,2.7,7.75,1.24,1.01,0.323,0.243636857,0
Kepler-1781 b,4.88752985,0.0574,2.381,6.26,0.96,1.05,-0.361,0.243584767,0
Kepler-1814 b,2.93535996,0.0371,2.37,6.21,0.82,0.79,-0.506,0.243553163,0
Kepler-177 b,36.8601,0.2184,3.5,5.84,1.32,0.92,0.24,0.243500916,0
Kepler-1676 b,29.9221,0.1954,3.377,11.3,1.06,1.07,0.084,0.243479144,0
Kepler-276 b,14.12841,0.119,2.87,8.6,1.05,1.04,-0.089,0.243448534,0
Kepler-998 b,5.65377733,0.0626,2.32,5.99,1.18,1.12,0.193,0.243400632,0
Kepler-343 b,8.96855,0.088,2.41,6.39,1.43,1.08,0.216,0.243395385,0
Kepler-1872 b,3.82591009,0.0465,2.384,6.28,0.89,0.91,-0.506,0.243377859,0
Kepler-213 c,4.822962,0.057,2.34,6.08,1.2,1.07,0.082,0.243344917,0
Kepler-700 b,80.8720639,0.3577,5.99,30,0.96,0.98,0.23,0.243242883,0
Kepler-742 b,8.36086824,0.0744,3.24,10.6,0.71,0.76,-0.692,0.243064713,0
Kepler-661 b,6.02930132,0.0585,3.07,9.64,0.67,0.7,-0.814,0.243050805,0
Kepler-979 b,8.0880135,0.0753,2.72,7.85,0.83,0.87,-0.32,0.242957527,0
K2-12 b,8.28246,0.0792,2.44,5.2,1.12,0.97,0.072,0.242956055,0
Kepler-109 c,21.22265,0.1546,2.65,8.2,1.39,1.09,0.347,0.242940072,0
Kepler-1642 c,6.6513802,0.0678,2.66,7.56,0.84,0.88,-0.405,0.242776732,0
Kepler-1642 b,12.2057513,0.1016,3.2,10.3,0.84,0.88,-0.405,0.242762328,0
Kepler-1736 b,37.81029892,0.2188,3.877,14.3,0.97,0.98,0.402,0.242743353,0
Kepler-92 c,26.723,0.1829,2.6,6.1,1.7,1.21,0.558,0.242516425,0
Kepler-1154 c,8.45808312,0.0875,2.36,6.17,1.43,1.26,0.452,0.242395914,0
