pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,st_rad,st_mass,st_lum,ESI,isHabitable
0.93511806,0.0193,0.92,0.721,1.05,1.04,0.247,0.292687673,0
23.67517607,0.1536,2.9,8.75,0.81,0.84,-0.339,0.292686677,0
2.99793191,0.0425,0.89,0.64,1.35,1.21,0.579,0.29266529,0
4.646186,0.05,1.52,2.92,0.72,0.81,-0.469,0.29264622,0
1.22486632,0.0219,1.12,1.46,0.79,0.82,-0.358,0.292644588,0
7.56127224,0.0751,1.42,2.6,1,1.01,-0.002,0.292641641,0
3.97076766,0.0443,1.4,2.54,0.75,0.79,-0.498,0.292640501,0
1.91694425,0.0282,0.79,0.418,0.8,0.84,-0.458,0.292621238,0
4.09667624,0.0466,1.42,2.6,0.84,0.8,-0.334,0.292612527,0
3.930821,0.05,1.19,1.81,1.22,1.08,0.278,0.29260594,0
0.99166527,0.0205,1.09,1.32,1.25,1.18,0.329,0.292605579,0
6.28385491,0.0674,0.8,0.437,1.23,1.12,0.391,0.292592619,0
7.008151,0.074,1.31,2.27,1.2,1.2,0.269,0.292556521,0
11.242861,0.102,1.46,2.73,1.26,1.15,0.203,0.292544575,0
3.81673,0.0422,1.704,4.53,0.67,0.68,-0.853,0.292519543,0
4.028751,0.051,1.22,1.98,1.26,1.15,0.203,0.29251284,0
0.548177,0.01189,1.166,1.42,0.68,0.74,-0.7,0.292504021,0
3.54553021,0.0466,1.15,1.6,1.05,1.04,0.531,0.292470916,0
1.5432066,0.0257,1.12,1.46,1.14,1.03,0.314,0.292412553,0
6.766589,0.067,1.64,3.33,0.79,0.92,-0.378,0.292356118,0
3.70921385,0.0465,1.25,2.1,1.05,1.04,-0.067,0.292353686,0
2.71407755,0.0386,1.17,1.71,0.97,0.98,0.209,0.292350859,0
2.4675,0.03308,1.343,11.26,0.71,0.79,-0.523,0.292297018,0
1.47532231,0.0309,1.2,1.87,0.92,0.94,0.054,0.292273023,0
0.9867873,0.0175,1.21,1.92,0.68,0.73,-0.77,0.292254948,0
2.76122421,0.0435,1.12,1.46,1.29,1.2,0.302,0.292253106,0
0.69297968,0.0165,0.9,0.666,1.18,1.12,0.222,0.292248086,0
9.91935684,0.0871,1.5,2.86,0.98,0.98,0.033,0.292247444,0
8.18504949,0.0794,1.27,2.15,1.16,1.1,0.434,0.292244752,0
1.49514952,0.0257,0.88,0.615,1.15,1.09,0.284,0.292176362,0
0.92103214,0.0192,1.11,1.41,1.02,1.01,0.461,0.292168495,0
0.76401755,0.0154,0.86,0.566,0.76,0.84,-0.586,0.292168186,0
28.86235584,0.1789,2.2,5.48,1.06,1.02,0.079,0.292147485,0
25.7124,0.158,2.82,13.2,0.84,0.81,-0.273,0.292145597,0
17.157236,0.1309,1.55,3.02,1.49,1.02,0.857,0.292144541,0
4.15244722,0.0616,1.4,2.54,0.92,0.94,0.054,0.292131141,0
1.13854338,0.022,1.11,1.41,1.27,1.16,0.304,0.292128977,0
0.67737516,0.015,0.89,0.64,1.02,1.01,0.017,0.292116715,0
19.02293,0.14,1.91,4.31,0.9,0.98,0.006,0.292112908,0
2.29503623,0.0331,1.23,2.04,0.94,0.98,-0.148,0.292093906,0
1.64422461,0.0293,0.88,0.615,1.34,1.26,0.453,0.29207132,0
0.6381632,0.0135,0.87,0.59,0.8,0.84,-0.382,0.292019996,0
31.7785901,0.1803,1.66,3.39,1.01,1.02,0.43,0.292000613,0
1.48028004,0.0257,1.147,1.59,1.26,1.03,0.274,0.291976708,0
1.3858,0.0206,0.729,0.313,0.6,0.61,-0.81,0.29197298,0
8.27744007,0.077,1.319,2.3,1.78,0.89,-0.451,0.291965063,0
16.5861762,0.127,1.51,2.89,0.99,1,0.355,0.291963012,0
60.0855082,0.3148,2.36,6.17,1.08,1.13,0.15,0.291946291,0
18.39629936,0.1306,2.509,6.84,0.8,0.88,-0.37,0.291925601,0
13.78730011,0.1151,1.487,2.81,1.46,1.07,0.237,0.291886336,0
2.44357812,0.0337,0.8,0.437,0.92,0.95,0.151,0.29186434,0
23.58914398,0.1429,3.41,11.5,0.8,0.84,-0.499,0.291850008,0
3.0091324,0.041,1.28,2.18,0.9,0.93,-0.146,0.291813548,0
20.09838,0.152,1.66,3.39,1.31,1.15,0.28,0.291803624,0
21.869741,0.162,1.58,3.12,1.36,1.18,0.452,0.291782338,0
2.88879862,0.0415,0.85,0.543,1.29,1.15,0.45,0.291777129,0
6.02976,0.0684,1.25,3.78,1.56,1.17,0.42,0.291743659,0
7.44142113,0.0767,1.27,2.15,1.29,1.19,0.458,0.291692882,0
9.182417,0.091,1.29,2.21,1.38,1.21,0.524,0.291674212,0
1.22621732,0.0218,0.87,0.59,1.12,1.09,0.17,0.291669626,0
3.7572999,0.0435,1.513,2.9,0.72,0.81,-0.471,0.29165596,0
3.96999,0.046,1.393,2.52,0.74,0.83,-0.504,0.291651299,0
7.84931739,0.0726,0.76,0.363,0.99,0.96,0.32,0.291629398,0
4.42157218,0.0471,2.01,4.7,0.68,0.71,-0.945,0.291627035,0
3.6146051,0.0461,0.83,0.498,1.27,1.06,0.383,0.291608332,0
0.98494017,0.0201,0.86,0.566,0.99,0.99,0.094,0.291584332,0
5.25449393,0.0602,1.41,2.57,0.95,1.05,-0.299,0.29157344,0
4.0957799,0.0457,1.551,3.02,0.74,0.76,-0.672,0.291551131,0
1.4520358,0.023,1.36,2.42,0.66,0.59,-0.882,0.291528529,0
0.97486893,0.0187,1.19,1.81,0.84,0.92,-0.267,0.291516994,0
5.605,0.0596,1.47,2.76,0.87,0.9,-0.432,0.291500243,0
5.03728015,0.0628,1.23,2.04,1.41,1.3,0.514,0.291491678,0
5.10115756,0.0567,0.76,0.363,0.99,0.94,0.07,0.291484235,0
2.23749275,0.0325,1.33,2.33,0.76,0.8,-0.501,0.291473669,0
3.9324613,0.0444,1.59,3.15,0.7,0.73,-0.719,0.291454085,0
0.9283105,0.0159,1.28,2.18,0.62,0.65,-0.895,0.29144095,0
2.6157554,0.0364,1.2,1.87,1,1.01,0.169,0.291403011,0
1.19655156,0.0205,1.22,1.98,0.8,0.84,-0.334,0.291393124,0
2.20921951,0.0336,0.82,0.477,1.07,1.04,0.085,0.291356626,0
0.81316672,0.0165,1.19,1.81,0.91,0.94,-0.304,0.291352754,0
7.031462,0.076,1.25,2.1,1.33,1.25,0.644,0.291310814,0
0.96852602,0.0191,1.18,1.76,0.98,0.99,-0.055,0.291296582,0
24.58721573,0.1552,2.5,6.8,0.82,0.86,-0.213,0.291210439,0
59.77080154,0.3096,3.182,10.2,1.12,1.1,0.19,0.291192648,0
4.4968604,0.0413,2.52,6.9,0.53,0.55,-1.283,0.291191303,0
5.262155,0.055,1.32,2.3,0.94,0.88,0.146,0.291178872,0
4.35409304,0.0484,1.44,2.67,0.83,0.86,-0.411,0.291165163,0
3.78470649,0.0494,0.8,0.437,1.23,1.17,0.277,0.291155431,0
1.29123275,0.0242,1.16,1.65,1.33,1.22,0.774,0.291139831,0
13.73469807,0.101,2.18,5.39,0.8,0.84,-0.424,0.291112645,0
2.34451194,0.0345,0.82,0.477,1.07,1.01,0.155,0.291111373,0
6.8921299,0.0771,1.3,2.24,1.45,1.29,0.437,0.291090504,0
0.68996783,0.0141,0.82,0.477,0.75,0.81,-0.651,0.291020222,0
2.580827,0.035,1.32,2.3,0.83,0.85,-0.337,0.291017262,0
38.1312831,0.2322,1.9,4.27,1.25,1.16,0.42,0.291011446,0
3.763024,0.045,1.46,2.73,0.8,0.86,-0.441,0.290969558,0
2.61302086,0.0298,1.68,3.46,0.57,0.59,-0.921,0.290966444,0
9.360672,0.084,1.62,3.26,1.03,0.94,-0.117,0.290950407,0
12.130686,0.11,1.66,3.39,1.13,1.13,0.053,0.290917256,0
29.91136794,0.179,3.27,10.7,0.97,0.99,-0.211,0.2909171,0
1.796302,0.027,1.24,2.07,0.86,0.96,-0.116,0.290909991,0
8.77501,0.083,1.72,3.61,0.94,0.86,-0.208,0.290899613,0
13.9093583,0.1179,1.41,2.57,1.44,1.26,0.568,0.290884248,0
0.76669152,0.015,1.22,1.98,0.79,0.77,-0.577,0.290863674,0
4.48758907,0.0528,1.25,2.1,1.15,1.05,0.349,0.290850438,0
42.5215895,0.2391,2.86,8.55,1.01,1.01,0.042,0.290836774,0
4.77468005,0.0545,0.8,0.437,1.05,1,0.425,0.290752213,0
2.46502,0.0359,0.82,5,1.23,1.08,0.283,0.290716107,0
4.48487493,0.055,1.29,2.21,1.07,1.05,0.138,0.290701642,0
4.53702121,0.0486,1.66,3.39,0.69,0.77,-0.694,0.290700653,0
16.568087,0.12,2.67,7.61,0.79,0.8,-0.456,0.290691421,0
0.66407381,0.0143,1.21,1.92,0.79,0.84,-0.395,0.290582411,0
3.43276598,0.0442,0.75,0.347,0.99,1,-0.01,0.290575516,0
21.02247699,0.1378,3.41,11.5,0.78,0.84,-0.484,0.29057274,0
3.88151002,0.0488,0.754,0.353,0.98,1.03,0.03,0.290463973,0
18.369917,0.13,2.63,7.41,0.82,0.82,-0.404,0.290459324,0
5.47666,0.054,1.84,4.04,0.67,0.65,-0.714,0.290444203,0
4.263742,0.048,1.29,2.21,0.95,0.79,0.074,0.290423626,0
0.35500745,0.00901,1.201,1.68,0.75,0.78,-0.498,0.290421593,0
126.5569992,0.5548,3.166,10.2,1.85,1.42,0.456,0.290416754,0
9.4897116,0.0805,2.12,8.3,0.73,0.85,-0.455,0.290410247,0
1.92279873,0.029,1.31,2.27,0.8,0.84,-0.364,0.290383376,0
2.36436901,0.0382,0.82,0.477,1.5,1.26,0.494,0.290351389,0
6.10826019,0.0706,1.26,2.13,1.65,1.41,0.69,0.290341437,0
2.53573424,0.0368,1.22,1.98,1.4,1.05,0.472,0.290322143,0
5.885273,0.066,1.33,2.33,1.24,1.15,0.282,0.290287902,0
453.54212,1.3292,9.23,62.5,3.01,1.52,0.244,0.290198015,0
15.09,0.1231,1.43,0.77,1.61,1.09,0.575,0.290191294,0
6.88705,0.072,1.32,7.34,1.49,1.08,0.411,0.290174186,0
7.28169012,0.0735,0.73,0.315,1.81,1,-0.567,0.290077411,0
3.50470358,0.0419,0.68,0.244,0.79,0.83,-0.48,0.290063899,0
5.028219,0.056,1.31,2.27,0.91,1.04,0.274,0.290026037,0
6.669,0.0552,1.929,4.38,0.73,0.81,-0.705,0.290018526,0
3.95116882,0.0479,0.76,0.363,0.99,0.94,0.07,0.290017879,0
41.74600392,0.2384,2.49,6.76,1.2,1.1,0.233,0.290014204,0
1.34059747,0.0247,1.22,1.98,1.12,1.11,0.264,0.290009036,0
3.82315697,0.0511,0.77,0.381,1.12,1.21,0.371,0.289931791,0
4.069427,0.045,1.63,3.29,0.67,0.68,-0.638,0.289914949,0
2.633867,0.036,1.34,2.36,0.81,0.82,-0.279,0.289899745,0
6.803,0.0719,0.764,0.37,1.09,1.07,0.498,0.289888388,0
3.23845,0.037,1.669,4.77,0.65,0.65,-0.879,0.289864775,0
22.18432708,0.1418,3.09,9.75,0.77,0.8,-0.444,0.289849053,0
7.466623,0.079,1.39,2.51,1.31,1.16,0.309,0.289839931,0
2.178,0,1.285,2.22,1.21,1.08,0.212,0.289789547,0
4.51005748,0.0511,1.46,2.73,0.84,0.88,-0.258,0.289741008,0
11.634788,0.101,1.54,2.99,1.01,1.08,0.201,0.289705683,0
1.63865306,0.0276,1.25,2.1,0.96,0.97,0.01,0.289661347,0
12.162701,0.097,1.59,3.15,0.94,0.88,0.146,0.289652657,0
0.549372,0.00812,1.258,2.57,0.68,0.75,-0.671,0.289649983,0
6.849692,0.075,1.36,2.42,1.14,1.15,0.321,0.289642713,0
3.244107,0.041,1.51,2.89,0.79,0.81,-0.516,0.289640054,0
5.60014851,0.0587,1.51,2.89,0.81,0.85,-0.226,0.289632086,0
4.95061016,0.0525,1.547,3.01,0.72,0.8,-0.377,0.289602094,0
2.853136,0.03165,2.13,3.34,0.52,0.52,-1.342,0.289595803,0
6.50327035,0.0634,1.67,3.43,0.84,0.8,-0.334,0.289591534,0
2.51462432,0.0354,1.33,2.33,0.87,0.9,-0.245,0.289494021,0
26.0840594,0.1681,1.73,3.64,1.06,1.04,0.304,0.289487719,0
10.222157,0.09,1.59,3.15,0.94,0.98,0.008,0.289464098,0
1.06378867,0.0198,1.28,2.18,0.78,0.82,-0.448,0.289459843,0
4.580358,0.051,1.4,17.4,0.8,0.85,-0.157,0.289363967,0
14.37508035,0.1167,1.71,3.57,1.04,1.04,0.064,0.289352024,0
4.09513932,0.0511,1.35,2.39,0.95,0.97,0.007,0.289340206,0
3.107675,0.039,0.69,0.257,0.79,1,-0.446,0.289324296,0
6.2171292,0.0666,1.32,2.3,1.01,1.01,0.392,0.289315777,0
30.94191,0.1898,2.5,6.8,0.96,0.97,-0.12,0.28928748,0
2.10433812,0.025,0.52,0.0933,0.34,0.35,-1.503,0.289268866,0
3.468095,0.042,1.37,2.45,0.86,0.96,-0.116,0.289258731,0
2.927128,0.04,1.32,2.3,1.03,0.95,-0.044,0.289256828,0
24.2758007,0.16,2.582,7.18,0.84,0.93,-0.161,0.289248346,0
19.76172042,0.1464,1.54,2.99,0.74,0.78,-0.4,0.289243112,0
0.76212926,0.0162,0.8,0.437,0.93,0.95,-0.147,0.28923407,0
12.05707239,0.0984,1.97,4.54,0.86,0.93,-0.261,0.289210551,0
0.74092842,0.0153,1.25,2.1,0.82,0.86,-0.293,0.289198998,0
84.25999,0.411,3.25,5.681,1.45,1.26,0.456,0.289101376,0
3.56809693,0.0473,1.3,2.24,1.32,1.16,0.326,0.289075514,0
9.705716,0.0907,1.31,2.27,1.09,1.06,0.801,0.289020704,0
2.81816006,0.0364,1.413,2.58,0.79,0.81,-0.4,0.288943123,0
8.59545,0.075,2.587,9.6,0.67,0.68,-0.853,0.288940488,0
13.61159129,0.1211,1.42,2.6,1.45,1.25,0.644,0.28893742,0
2.55314213,0.0366,1.31,2.27,0.92,0.95,-0.037,0.288923896,0
49.3568,0.2754,2.067,4.93,1.82,1.07,0.558,0.288917144,0
3.4462039,0.0393,0.73,0.315,0.83,0.87,-0.198,0.288903065,0
5.535309,0.06,1.36,2.42,0.84,0.93,0.212,0.288893058,0
3.07222,0.0372,1.53,6.75,0.68,0.73,-0.77,0.288890142,0
17.20523483,0.1192,2.58,7.18,0.79,0.83,-0.434,0.288886797,0
6.40087618,0.0662,1.3,2.24,1.09,0.93,0.572,0.288884085,0
0.53991524,0.0121,0.79,0.418,0.81,0.84,-0.437,0.28885979,0
2.54307286,0.0358,1.3,2.24,0.99,0.99,0.157,0.288817719,0
35.118736,0.211,2.76,8.05,1.08,1,-0.032,0.288816681,0
1.31155557,0.024,1.27,2.15,0.97,0.98,0.012,0.288786574,0
6.93366476,0.0715,1.38,2.48,1.26,1.11,0.333,0.288785178,0
2.27163926,0.0351,1.29,2.21,1.31,1.21,0.706,0.288748352,0
3.63899398,0.0453,1.41,2.57,0.93,0.95,-0.199,0.288745279,0
12.12400943,0.0965,2.26,5.73,0.8,0.83,-0.439,0.288740891,0
11.20066445,0.0975,1.68,3.46,1.1,1.07,0.14,0.288713538,0
6.475434,0.063,1.84,4.04,0.83,0.79,-0.556,0.288591305,0
13.5225106,0.1063,2.12,5.14,0.84,0.93,-0.306,0.288575655,0
34.8538276,0.2046,2.93,8.91,1.03,1.03,-0.047,0.288543535,0
7.42693741,0.0734,1.52,2.92,0.99,1,0.025,0.288511621,0
0.490047,0.0113,1.28,3.07,0.73,0.78,-0.565,0.288481386,0
2.77065,0.0309,1.93,4.38,0.45,0.51,-0.774,0.288456058,0
7.12811928,0.082,1.31,2.27,2,1.45,0.84,0.288453602,0
0.8094,0.0117,0.76,0.363,0.7,0.81,-0.833,0.288415048,0
7.02573474,0.0698,1.46,2.73,1.03,1.02,0.091,0.288344647,0
134.4628,0.5135,8.86,71,1.14,1.08,0.213,0.288284677,0
8.50699658,0.0802,1.68,3.46,0.85,0.89,-0.273,0.288207993,0
12.4127754,0.1063,1.49,2.83,1.36,1.17,0.428,0.288199726,0
10.8118737,0.0994,1.47,2.76,1.5,1.31,0.373,0.288170051,0
42.3004954,0.2415,2.81,8.3,1.17,1.12,0.08,0.288146441,0
0.63642408,0.0144,1.29,2.21,0.84,0.89,-0.297,0.288138321,0
6.312501,0.055,2.15,8.5,0.53,0.65,-0.677,0.28813022,0
5.24972541,0.0558,0.66,0.219,0.87,0.9,-0.253,0.288098544,0
4.37034536,0.0519,1.39,2.51,0.98,0.99,0.073,0.288096787,0
0.88184115,0.0171,1.3,2.24,0.79,0.83,-0.403,0.288095294,0
11.55562343,0.0983,1.97,4.54,0.9,0.93,-0.21,0.28809007,0
2.29794002,0.0354,1.307,2.26,1.07,1.12,0.271,0.288069395,0
32.625555,0.191,4.26,16.8,0.82,0.84,-0.368,0.288050373,0
0.90037648,0.0186,0.78,0.399,1.19,1.02,0.119,0.288022976,0
4.164389,0.041,2.37,6.21,0.51,0.54,-1.328,0.288007871,0
3.715335,0.045,1.47,2.76,0.83,0.85,-0.337,0.287960349,0
2.508553,0.036,1.35,2.39,0.9,0.98,-0.08,0.287948635,0
12.699149,0.104,2.24,5.65,0.81,0.92,-0.341,0.287910179,0
7.685,0.0634,2.58,11.02,0.67,0.68,-0.763,0.287905803,0
5.03503,0.058,1.41,2.57,1.15,1.09,0.113,0.287829923,0
11.763051,0.095,2.33,6.04,0.76,0.76,-0.475,0.287804647,0
11.57797,0.0964,1.664,4.72,1.06,0.87,0.016,0.287780855,0
13.28613,0.1087,2.34,4.5,0.73,0.76,-0.297,0.287778001,0
1.772419,0.031,1.29,2.21,1.47,1.2,0.598,0.287708673,0
1.9214374,0.0279,1.37,2.45,0.84,0.87,-0.322,0.287702119,0
2.83265213,0.0403,1.32,2.3,1.21,1.08,0.351,0.287679176,0
1.0662107,0.0204,1.31,2.27,0.94,0.99,-0.095,0.287556697,0
1.76678906,0.0222,1.73,3.64,0.53,0.55,-1.283,0.287519168,0
0.321962,0.0071,0.718,0.546,0.46,0.45,-1.541,0.287464554,0
3.38353807,0.042,1.44,2.67,0.88,0.91,-0.248,0.287442551,0
15.054786,0.118,1.86,4.12,1.03,0.95,-0.044,0.287418174,0
1.732342,0.028,1.32,2.3,1.04,1.02,0.091,0.287410169,0
4.24153639,0.0491,1.37,2.45,0.97,0.98,0.11,0.287401185,0
5.6047101,0.0588,1.619,3.25,0.78,0.87,-0.276,0.287347207,0
5.714606,0.063,1.55,3.02,0.93,0.87,-0.183,0.287333691,0
1.04562266,0.0192,1.32,2.3,0.86,0.9,-0.183,0.287328475,0
11.349393,0.089,2.3,5.9,0.68,0.82,-0.514,0.287320626,0
4.40966548,0.0544,1.38,2.48,1.15,1.1,0.245,0.287272788,0
2.93658468,0.0372,1.44,2.67,0.83,0.86,-0.411,0.287221599,0
4.224537,0.052,1.38,2.48,1.17,1.06,0.212,0.287182448,0
1.96226001,0.0298,0.744,0.337,0.98,0.92,-0.259,0.287147336,0
20.50586978,0.1326,3.52,12.2,0.73,0.77,-0.567,0.287115992,0
2.03387914,0.0322,0.76,0.363,0.87,0.9,0.448,0.287114292,0
3.88689525,0.0505,1.32,2.3,1.76,1.37,0.754,0.287106025,0
10.139623,0.082,2.38,6.26,0.66,0.63,-0.754,0.287096028,0
27.014976,0.182,2.06,4.9,1.22,1.07,0.218,0.287077669,0
3.24755522,0.0442,1.41,2.57,0.99,1.07,-0.039,0.287007926,0
16.05730057,0.1199,2.203,5.49,0.81,0.9,-0.215,0.28698093,0
18.870227,0.129,2.92,8.85,0.89,0.83,-0.446,0.286926664,0
6.68796,0.0617,2.15,5.27,0.64,0.7,-0.703,0.286867115,0
1.7168283,0.028,0.74,0.33,0.9,0.99,-0.05,0.286841549,0
87.6451,0.4,3.9,2161.244,1.22,1.21,0.301,0.286806365,0
15.906801,0.117,2.55,7.04,0.81,0.84,-0.44,0.286765063,0
4.72673978,0.05343,1.478,4.66,0.92,0.91,-0.106,0.286695162,0
13.86375,0.10207,2.592,15.9,0.71,0.74,-0.567,0.286601233,0
4.69500134,0.0557,1.42,2.6,0.93,0.95,0.069,0.286588078,0
13.86825,0.1153,1.498,3.83,1.63,1.03,0.51,0.286577048,0
16.57110363,0.121,2.39,6.3,0.84,0.88,-0.337,0.286566322,0
21.963945,0.153,2.61,7.32,0.98,0.93,-0.185,0.286502929,0
20.342199,0.145,2.33,6.04,1.03,0.97,-0.134,0.286485918,0
44.87020111,0.2529,3.099,9.8,1,1.07,0.174,0.286458743,0
127.282184,0.503,12.45,0,1.22,1.02,0.049,0.286455627,0
7.99019627,0.0785,1.52,2.92,1.17,1.1,0.16,0.28637908,0
1.41122985,0.0221,1.46,2.73,0.67,0.7,-0.806,0.286341639,0
25.2034787,0.1693,2.36,6.17,0.83,0.86,-0.128,0.286306036,0
0.57103852,0.0126,1.34,2.36,0.82,0.86,-0.417,0.286265455,0
39.8189932,0.2285,1.86,4.12,1.31,1.05,0.587,0.286252623,0
51.1309704,0.2705,2.37,6.21,1.09,1.06,0.37,0.286226964,0
1.09366356,0.0206,1.35,2.39,0.88,0.91,-0.141,0.286208878,0
3.9466141,0.0471,1.49,2.83,0.76,0.79,-0.271,0.286130426,0
3.67626,0.0405,1.99,4.62,0.63,0.65,-1.018,0.28610956,0
6.24146367,0.067,1.52,2.92,1.16,1.1,0.042,0.286091415,0
15.9870174,0.1297,1.79,3.86,1.28,1.19,0.179,0.286084137,0
19.65640068,0.1335,2.947,8.99,0.74,0.83,-0.369,0.286076562,0
0.84338011,0.0163,1.38,2.48,0.75,0.8,-0.628,0.286050474,0
9.32807355,0.085,0.6,0.156,0.91,0.94,-0.018,0.285979803,0
3.70175428,0.0438,1.5,2.86,0.86,0.87,-0.258,0.285963203,0
12.610584,0.113,1.53,2.96,1.47,1.14,0.427,0.285878873,0
49.6221509,0.2726,2.99,9.22,1.09,1.07,0.143,0.285853193,0
61.0370117,0.3359,3.07,9.64,1.23,1.14,0.314,0.285838079,0
16.738661,0.121,2.71,9.1,0.79,0.85,-0.423,0.285795704,0
12.28849983,0.1017,1.596,3.18,1.67,0.93,-0.512,0.285795244,0
3.74910006,0.047,1.43,2.63,1.01,1.04,0.095,0.285759098,0
1.0391353,0.02085,1.35,7.8,1.04,1.11,0.098,0.285750321,0
15.1410397,0.1189,1.96,4.5,0.85,0.88,-0.231,0.285733954,0
2.70730672,0.0397,1.36,2.42,1.56,1.22,0.496,0.28571427,0
2.35575008,0.0319,1.472,2.77,0.81,0.78,-0.459,0.285682609,0
12.226574,0.09429,2.651,2.5,0.73,0.75,-0.623,0.285676853,0
8.486616,0.086,1.45,2.7,1.34,1.17,0.459,0.285645027,0
5.3227406,0.06,1.65,3.36,0.88,0.92,-0.311,0.28561552,0
8.005013,0.083,1.6,3.19,1.13,1.13,0.053,0.285592723,0
1.422614,0.02288,1.43,4.3,0.72,0.79,-0.57,0.285549731,0
1.97034246,0.0303,1.48,2.79,0.75,0.8,-0.512,0.285494902,0
3.70428172,0.0502,1.35,2.39,1.77,1.46,1.032,0.285493858,0
2.936532,0.037,1.5,2.86,0.81,0.94,-0.341,0.285464705,0
4.02229023,0.0473,1.521,2.93,0.83,0.87,-0.231,0.285351427,0
7.743493,0.0696,0.546,0.1,0.75,0.76,-0.425,0.285334822,0
1.02267882,0.019,1.36,2.42,1.13,1.08,0.16,0.285282149,0
13.3997099,0.1168,1.61,3.22,1.13,1.1,0.252,0.285267872,0
13.137471,0.111,1.77,3.78,1.19,1.05,0.084,0.285205248,0
4.27225018,0.0506,0.645,0.202,0.84,0.94,-0.26,0.285164833,0
6.49801525,0.0669,1.5,2.86,1.06,1,0.136,0.285123951,0
9.5085156,0.0958,1.52,2.92,1.4,1.25,0.394,0.285070801,0
3.42392993,0.0451,1.446,2.69,1.02,1.04,-0.025,0.284946289,0
11.2954,0.0905,2.3,5.9,0.73,0.77,-0.66,0.284935233,0
30.826557,0.189,3.12,9.91,0.94,0.94,-0.161,0.284922794,0
1.678328,0.02778,1.381,3.9,1.12,1.02,0.151,0.284897136,0
3.48412991,0.0453,1.474,2.77,0.92,1.02,-0.003,0.284868964,0
33.3855938,0.2012,2.57,7.13,1.02,1.02,0.033,0.284867881,0
257.8,0.698,3.23,10.5,0.5,0.68,-1.347,0.284849537,0
31.5922646,0.1967,1.58,3.12,1.32,1,0.857,0.284835562,0
4.938864,0.059,1.41,2.57,1.29,1.11,0.493,0.284833365,0
3.092926,0.03876,1.602,4.74,0.78,0.81,-0.577,0.284771785,0
2.36172433,0.0299,1.64,3.33,0.68,0.72,-0.853,0.284758809,0
0.97191543,0.018,0.72,0.299,0.82,0.86,-0.276,0.284756657,0
11.08507637,0.0901,2.32,5.99,0.76,0.8,-0.553,0.284657579,0
34.18890521,0.1981,3.16,10.1,0.93,0.95,-0.107,0.284606184,0
1.07839035,0.0196,1.41,2.57,0.81,0.84,-0.418,0.284558239,0
6.102325,0.059,1.97,4.54,0.63,0.75,-0.569,0.284547573,0
5.608352,0.055,1.93,4.38,0.62,0.7,-0.719,0.284528534,0
3.93766373,0.0555,1.39,2.51,2.55,1.64,0.811,0.284479119,0
13.0729,0.1068,2.2,3.64,0.81,0.91,-0.122,0.284384563,0
3.73089898,0.0473,1.44,2.67,1.01,1.02,0.165,0.28437916,0
2.211099,0.029,1.59,3.15,0.62,0.63,-0.763,0.284332408,0
23.22182,0.167,2.02,4.74,1.43,1.08,0.216,0.284331335,0
10.495711,0.099,1.52,2.92,1.36,1.18,0.452,0.284289623,0
2.971353,0.038,1.43,78,0.93,0.86,0.066,0.284267598,0
6.98152703,0.0806,1.42,2.6,2.17,1.45,0.798,0.284263502,0
5.86601526,0.0648,1.47,2.76,1.03,1.03,0.243,0.28421819,0
2.42629,0.0359,1.43,6.35,1.07,1.07,0.048,0.284195834,0
8.92507,0.0763,2.18,8.7,0.69,0.75,-0.576,0.284064924,0
9.66857723,0.0854,2,4.66,0.96,0.99,-0.311,0.284041598,0
7.33683936,0.0724,1.64,3.33,0.89,0.92,-0.136,0.283965661,0
28.081912,0.18,3.69,13.2,0.87,0.88,-0.338,0.283959783,0
125.8518,0.51,11.59,132,1,1.08,0.061,0.283951171,0
25.4338197,0.1707,1.85,4.08,0.99,1,0.399,0.283927893,0
2.46697439,0.0333,1.48,2.79,0.85,0.89,-0.28,0.283923112,0
10.381227,0.088,2.18,5.39,0.79,0.88,-0.471,0.283919313,0
17.14647302,0.1291,1.99,4.62,0.96,0.98,0.056,0.283888047,0
4.75615,0.0522,1.64,7.51,0.86,0.9,-0.326,0.283875732,0
3.619337,0.046,1.48,2.79,1.06,1.02,0.009,0.283860114,0
3.2253993,0.0382,1.73,6.9,0.68,0.71,-0.733,0.283853856,0
1.02586997,0.0187,1.422,2.61,0.85,0.83,-0.532,0.283737857,0
4.3931539,0.04825,1.718,3.6,0.75,0.78,-0.539,0.283650394,0
0.4702694,0,1.397,3.87,0.91,0.93,-0.162,0.283637952,0
3.940997,0.047,1.55,24,0.8,0.91,-0.239,0.283554404,0
8.703,0.0847,0.668,0.229,1.09,1.07,0.498,0.283549753,0
197.5110016,0.6711,9.658,67.5,1.67,1.03,0.472,0.283544569,0
3.15722086,0.0454,1.41,2.57,2,1.25,0.806,0.28351188,0
11.776,0.08358,2.53,3.9,0.54,0.56,-0.685,0.283479692,0
0.93488424,0.0184,1.46,2.73,0.74,0.79,-0.649,0.283462862,0
4.86631012,0.052,1.68,3.46,0.83,0.79,-0.53,0.283457221,0
3.49082,0.0418,1.567,3.08,0.73,0.81,-0.339,0.283456183,0
6.56606007,0.064,1.844,4.06,0.86,0.81,-0.628,0.283442168,0
1.34155513,0.0234,0.71,0.285,0.93,0.94,0.188,0.283409648,0
2.139542,0.032,1.45,2.7,0.89,0.96,-0.064,0.283364085,0
